,album_name,release_date,artist_name,explicit,song_name,lyrics,language,total_tracks,duration_ms,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
228,Speak Now,2010-10-25,taylor swift,False,Enchanted,"There I was again tonight forcing laughter, faking smiles
Same old tired, lonely place
Walls of insincerity
Shifting eyes and vacancy vanished when I saw your face
All I can say is it was enchanting to meet you

Your eyes whispered ""have we met?""
Across the room your silhouette
Starts to make it's way to me
The playful conversation starts
Counter all your quick remarks
Like passing notes in secrecy
And it was enchanting to meet you
All I can say is I was enchanted to meet you

This night is sparkling, don't you let it go
I'm wonderstruck, blushing all the way home
I'll spend forever wondering if you knew
I was enchanted to meet you

The lingering question kept me up
2am, who do you love?
I wonder till I'm wide awake
Now I'm pacing back and forth, wishing you were at my door
I'd open up and you would say,
It was enchanting to meet you
All I know is I was enchanted to meet you

This night is sparkling, don't you let it go
I'm wonderstruck, blushing all the way home
I'll spend forever wondering if you knew
This night is flawless, don't you let it go
I'm wonderstruck, dancing around all alone
I'll spend forever wondering if you knew
I was enchanted to meet you

This is me praying that this was the very first page
Not where the story line ends
My thoughts will echo your name until I see you again
These are the words I held back as I was leaving too soon
I was enchanted to meet you
Please don't be in love with someone else
Please don't have somebody waiting on you
Please don't be in love with someone else
Please don't have somebody waiting on you

This night is sparkling, don't you let it go
I'm wonderstruck, blushing all the way home
I'll spend forever wondering if you knew
This night is flawless, don't you let it go
I'm wonderstruck, dancing around all alone
I'll spend forever wondering if you knew
I was enchanted to meet you

Please don't be in love with someone else
Please don't have somebody waiting on you",en,0.14606741573033707,0.24450772392536813,0.8279569892473119,0.3993135011441648,0.6094156858660555,0.7272727272727273,0.882570954842485,1.0,0.013108198178182625,0.07548392354285755,0.0004291497975708502,0.13605737883068897,0.18269230769230768,0.7152559818036265,0.75
229,Red (Deluxe Edition),2012-10-22,taylor swift,False,Stay Stay Stay,"I'm pretty sure we almost broke up last night
I threw my phone across the room at you
I was expecting some dramatic turn away
But you stayed

This morning I said we should talk about it
Cause I read you should never leave a fight unresolved
That's when you came in wearing a football helmet
And said okay let's talk
And I said

Stay stay stay
I've been loving you for quite some time time time
You think that it's funny when I'm mad mad mad
But I think that it's best if we both stay

Before you I only dated self indulgent takers
Who took all of their problems out on me
But you carrying my groceries and now I'm always laughing
And I love you because you have given me no choice but to

Stay stay stay
I've been loving you for quite some time time time
You think that it's funny when I'm mad mad mad
But I think that it's best if we both stay, stay, stay, stay

You took the time to memorize me
My feels my hopes and dreams
I just like hanging out with you all the time

All those times that you didn't leave
It's been occuring to me
I'd like to hang out with you for my whole life

Stay and I'll be loving you for quite some time
No one else is gonna love me when I get mad mad mad
So I think that it's best if we both stay stay stay stay

Stay stay stay
I've been loving you for quite some time time time
You think that it's funny when I'm mad mad mad
But I think that it's best if we both stay stay stay stay

Stay stay stay
I've been loving you for quite some time time time
You think that it's funny when I'm mad mad mad
But I think that it's best if we both stay",en,0.23595505617977527,0.0791080810790486,0.5591397849462365,0.7128146453089245,0.7396104572440371,0.0,0.7464156832146688,1.0,0.003554765607642748,0.31358435158634435,1.3056680161943319e-06,0.07520104325146708,0.9352006688963211,0.3091922182548254,0.75
230,Speak Now (Deluxe Edition),2010-10-25,taylor swift,False,Ours,"Elevator buttons and morning air,
Stranger silence makes me wanna take the stairs.
If you were here we'd laugh about their vacant stares,
But right now my time is theirs.
Seems like there's always someone who disapproves.
They'll judge it like they know about me and you
And the verdict comes from those with nothing else to do.
The jury's out, my choice is you.

(Chorus)
So don't you worry your pretty little mind,
People throw rocks at things that shine
And life makes love look hard.
The stakes are high, the water's rough
But this love is ours.

You never know what people have up their sleeves,
Ghosts from your past gonna jump out at me.
Lurking in the shadows with their lipgloss smiles,
But I don't care.
Cause right now you're mine.
And you'll say,

(Chorus)
So don't you worry your pretty little mind,
People throw rocks at things that shine
And life makes love look hard.
The stakes are high, the water's rough
But this love is ours.

And it's not theirs to speculate if it's wrong
And your hands are tough but they are where mine belong in.
I'll fight their doubts and give you faith with this song for you

Cause I love the gap between your teeth
And I love the riddles that you speak.
And any snide remarks from my father
About your tattoos will be ignored
Cause my heart is yours

So don't you worry your pretty little mind,
People throw rocks at things that shine
And life makes love look hard.

So don't you worry your pretty little mind,
People throw rocks at things that shine
But they can't take what's ours
They can't take what's ours
The stakes are high, the water's rough
But this love is ours.",en,0.21348314606741572,0.1162522883314458,0.6451612903225806,0.5743707093821511,0.5531715446307676,0.0,0.7192529015897785,1.0,0.012219506776271942,0.5485182788707801,0.0,0.08280808519886983,0.2140468227424749,0.68953708527644,0.75
231,Fearless,2008-11-11,taylor swift,False,The Way I Loved You,"He is sensible and
So incredible and
All my single friends are jealous
He says everything I need to hear
And it's like
I couldn't ask for anything better
He opens up my door
And I get into his car
And he says you look beautiful tonight
And I feel perfectly fine

[CHORUS]
But I miss screaming and fighting
And kissing in the rain
And it's 2 am and I'm cursing your name
You're so in love that you act insane
And that's the way I loved you
Breakin' down and coming undone
It's a roller coaster
Kinda rush
And I never knew I could feel that much
And that's the way I loved you

He respects my space
And never makes me wait
And he calls exactly when he says he will
He's close to my mother
Talks business with my father
He's charming and endearing and I'm
Comfortable

[CHORUS]
But I miss screaming and fighting
And kissing in the rain
And it's 2 am and I'm cursing your name
You're so in love that you act insane
And that's the way I loved you
Breakin' down and coming undone
It's a roller coaster kinda rush
And I never knew I could feel that much
And that's the way I loved you

He can't see the smile I'm faking
And my heart's not breaking
Cause I'm not feeling anything at all
And you were wild and crazy
Just so frustrating
Intoxicating complicated,
Got away by some mistake and now

[CHORUS]
I'll miss screaming and fighting
And kissing in the rain
It's 2 am and I'm cursing your name
I'm so in love that I acted insane
And that's the way I loved you
Breakin' down and coming undone
It's a roller coaster kinda rush
And I never knew I could feel that much
And that's the way I loved you oh, oh

And that's the way I loved you oh, oh
Never knew I could feel that much
And that's the way I loved you",en,0.1348314606741573,0.12333138406591741,0.6236559139784946,0.37414187643020597,0.6896156650348921,0.45454545454545453,0.8908124451380084,1.0,0.02377249500111086,0.041673867051053984,0.0,0.10236905020647687,0.38127090301003347,0.6964115531722936,0.75
232,Speak Now,2010-10-25,taylor swift,False,Dear John,"Long were the nights when my days once revolved around you
Counting my footsteps praying the floor won't fall through again
And my mother accused me of losing my mind
But I swore I was fine

You paint me a blue sky
and go back and turn it to rain
And I lived in your chess game
But you changed the rules everyday
Wondering which version of you I might get on the phone
Tonight
Well I stopped picking up and this song is to let you know why

Dear John, I see it all now that you're gone
Don't you think I was too young to be messed with
The girl in the dress cried the whole way home
I should've known

Well maybe it's me and my blind optimism to blame
Or maybe it's you and your sick need
to give love then take it away
And you'll add my name to your long list of traitors
who don't understand
And I'll look back and regret how I ignored when
they said: Run as fast as you can

Dear John, I see it all now that you're gone
Don't you think I was too young to be messed with
The girl in the dress cried the whole way home
Dear John, I see it all now it was wrong
Don't you think 19's too young to be played by
Your dark twisted games when I loved you so
I should've known

You are an expert at sorry
And keeping lines blurry
Never impressed by me acing your tests
All the girls that you've run dry
Have tired, lifeless eyes
Cause you burned them out
But I took your matches before fire could catch me
So don't look now
I'm shining like fireworks
Over your sad empty town

Dear John, I see it all now that you're gone
Don't you think I was too young to be messed with
The girl in the dress cried the whole way home
I see it all now that you're gone
Don't you think I was too young to be messed with
The girl in the dress wrote you a song
You should've known
You should've known
Don't you think I was too young
You should've known",en,0.14606741573033707,0.3025738186822129,0.6236559139784946,0.5526315789473684,0.45005728569940634,0.36363636363636365,0.8122500731493221,1.0,0.011330815374361253,0.1695596396424077,1.4676113360323888e-06,0.09910888937187569,0.07190635451505017,0.43248154313379156,0.5
233,Speak Now,2010-10-25,taylor swift,False,Haunted,"You and I walk a fragile line
I have known it all this time
But, I never thought I'd live to see it break
It's getting dark and its all too quiet
And I can't trust anything now
And it's coming over you like it's all a big mistake

Oh, holding my breath
Won't lose you again
Something's made your eyes go cold

Come on, come on
Don't leave me like this
I thought I had you figured out
Something's gone terribly wrong
You're all I wanted

Come on, come on
Don't leave me like this
I thought I had you figured out
Can't breathe whenever you're gone
Can't turn back now
I'm haunted

Stood there and watch you walk away
From everything we had
But, I still mean every word I said to you
He will try to take away my pain
And he just might make me smile
But, the whole time I'm wishing he was you instead

Oh, holding my breath
Won't see you again
Something keeps me holding onto nothing

Come on, come on
Don't leave me like this
I thought I had you figured out
Something's gone terribly wrong
You're all I wanted

Come on, come on
Don't leave me like this
I thought I had you figured out
Can't breathe whenever you're gone
Can't turn back now
I'm haunted

I know, I know
I just know
You're not gone
You can't be gone
No

Come on, come on
Don't leave me like this
I thought I had you figured out
Something's gone terribly wrong
Won't finish what you started

Come on, come on
Don't leave me like this
I thought I had you figured out
Can't breathe whenever you're gone
Can't go back
I'm haunted

You and I walk a fragile line
I have known it all this time
But I never thought I'd see it break
Never thought I'd see it",en,0.14606741573033707,0.12092155077879033,0.6129032258064516,0.37757437070938216,0.9500052077908551,0.45454545454545453,0.9435774895152639,1.0,0.07576094201288604,0.08437055470535577,1.0931174089068826e-06,0.13931753966529015,0.33319397993311034,0.7037879461732975,0.75
234,Speak Now,2010-10-25,taylor swift,False,Long Live,"I said remember this moment
In the back of my mind
The time we stood with our shaking hands
The crowds and stands went wild
We were the Kings and the Queens
And they read off our names
The night you danced like you knew our lives
Would never be the same
You held your head like a hero
On a history book page
It was the end of a decade
But the start of an age

Long live the walls we crashed through
How the kingdom lights shined just for me and you
I was screaming, ""long live all the magic we made""
And bring on all the pretenders
One day we will be remembered

I said remember this feeling
I passed the pictures around
Of all the years that we stood there on the sidelines
Wishing for right now
We are the kings and the queens
You traded your baseball cap for a crown
When they gave us our trophies
And we held them up for our town
And the cynics were outraged
Screaming, ""this is absurd""
'Cause for a moment a band of thieves
In ripped up jeans got to rule the world

Long live the walls we crashed through
How the kingdom lights shined just for me and you
I was screaming, ""long live all the magic we made""
And bring on all the pretenders
I'm not afraid

Long live all the mountains we moved
I had the time of my life
Fighting dragons with you
I was screaming, ""long live the look on your face""
And bring on all the pretenders
One day we will be remembered

Hold on to spinning around
Confetti falls to the ground
May these memories break or fall

Can you take a moment
Promise me this
That you'll stand by me forever
But if God forbid fate should step in
And force us into a goodbye
If you have children someday
When they point to the pictures
Please tell them my name
Tell them how the crowds went wild
Tell them how I hope they shine

Long live the walls we crashed through
I had the time of my life with you

Long, long live the walls we crashed through
How the candlelight shined just for me and you
And I was screaming, ""long live all the magic we made""
And bring on all the pretenders
I'm not afraid

Singing long live all the mountains we moved
I had the time of my life
Fighting dragons with you

And long, long live the look on your face
And bring on all the pretenders
One day we will be remembered",en,0.14606741573033707,0.20607610224337858,0.6021505376344086,0.35697940503432496,0.6687845016144152,0.6363636363636364,0.8619916122110601,1.0,0.02599422350588758,0.03677089813381358,7.682186234817814e-05,0.09476200825907412,0.11371237458193978,0.9708692834542613,0.75
235,Fearless,2008-11-11,taylor swift,False,You're Not Sorry,"All this time I was wasting hoping you would come around
I've been giving out chances everytime and all you do is let me down
And its taking me this long baby but I figured you out
And you think it will be fine again but not this time around

You don't have to call anymore
I won't pick up the phone
This is the last straw
Don't want to hurt anymore
And you can tell me that you're sorry
But I don't believe you baby like I did before
You're not sorry... no, no, no, no

Lookin' so innocent
I might believe you if I didn't know
Could'a loved you all my life
If you hadn't left me waiting in the cold
And you got your share of secrets
And I'm tired of being last to know
And now you're asking me to listen
Cuz its worked each time before

But you don't have to call anymore
I won't pick up the phone
This is the last straw
Don't want to hurt anymore
And you can tell me that you're sorry
But I don't believe you baby like I did before
You're not sorry no no no noo
You're not sorry no no no noo

You had me calling for you honey
And it never would've gone away no
You use to shine so bright
But I watched all of it fade

So you don't have to call anymore
I won't pick up the phone
This is the last straw
There's nothing left to beg for
And you can tell me that you're sorry
But I won't believe you baby like I did before
You're not sorry no no no noo
You're not sorry no no no noo",en,0.1348314606741573,0.14304105920422747,0.5376344086021505,0.42219679633867274,0.43130923862097703,0.5454545454545454,0.8700868038622841,1.0,0.009109086869584535,0.14913060248723936,1.3765182186234818e-06,0.09476200825907412,0.2537625418060201,0.525070841328132,0.75
236,Speak Now,2010-10-25,taylor swift,False,Never Grow Up,"Your little hands wrapped around my finger
And it's so quiet in the world tonight
Your little eyelids flutter cause you're dreaming
So I tuck you in and turn on your favorite nightlight

To you, everything's funny
You got nothing to regret
I'd give all I have, honey
If you could stay like that

(Chorus:)
Oh darling don't you ever grow up, don't you ever grow up
Just stay this little
Oh darling don't you ever grow up, don't you ever grow up
It could stay this simple
I won't let nobody hurt you
Won't let no one break your heart
No one will desert you
Just try to never grow up
Never grow up

You're in the car on the way to the movies
And you're mortified your mama's dropping you off
At 14, there's just so much you can't do
And you can't wait to move out
Someday and call your own shots

But don't make her drop you off around the block
Remember she's getting older too
And don't lose the way that you dance around in your
PJs getting ready for school

(Chorus:)
Oh darling don't you ever grow up, don't you ever grow up
Just stay this little
Oh darling don't you ever grow up, don't you ever grow up
It could stay this simple
No one's ever burned you
Nothing's ever left you scared
Even though you want to, just try to never grow up

Take pictures in your mind of your childhood room
Memorize what is sounded like what your dad gets home
Remember the footsteps, remember the words said
And all your little brother's favorite songs
I just realized everything I had is someday gonna be gone

So here I am in my new apartment
In a big city, they just dropped me off
It's so much colder than I thought it would be
So I tuck myself in and turn my nightlight on

Wish I'd never grown up
I wish I'd never grown up
Oh I don't wanna grow up
Wish I'd never grown up
Could still be little
Oh I don't wanna grow up
Wish I'd never grown up
It could still be simple

(Chorus:)
Oh darling don't you ever grow up, don't you ever grow up
Just stay this little
Oh darling don't you ever grow up, don't you ever grow up
It could stay this simple
Won't let nobody hurt you
Won't let no one break your heart
And even though you want to, please try to never grow up
Don't you ever grow up
Just never grow up",en,0.14606741573033707,0.17523203203832388,0.5913978494623656,0.6956521739130435,0.2782001874804708,0.18181818181818182,0.6407392958158588,1.0,0.016885136636303043,0.8365677027586534,0.0,0.16648554662029996,0.544314381270903,0.46757817960023884,0.75
237,Fearless,2008-11-11,taylor swift,False,Tell Me Why,"I took a chance, I took a shot
And you might think I'm bulletproof, but i'm not
You took a swing, I took it hard
And down here from the ground I see who you are

I'm sick and tired of your attitude
I'm feeling like I don't know you
You tell me that you love me then you cut me down
And I need you like a heartbeat
But you know you got a mean streak
Makes me run for cover when you're around
And here's to you and your temper
Yes, I remember what you said last night
And I know that you see what you're doing to me
Tell me why..

You could write a book on,
how to ruin someone's perfect day
Well I get so confused and frustrated
Forget what i'm trying to say, oh

I'm sick and tired of your reasons
I got no one to believe in
You tell me that you want me, then push me around
And I need you like a heartbeat
But you know you got a mean streak
Makes me run for cover when you're around
Here's to you and your temper
Yes, I remember what you said last night
And I know that you see what you're doing to me
Tell me why..

Why..do you have to make me feel small?
So you can feel whole inside?
Why..do you have to put down my dreams?
So you're the only thing on my mind

I'm sick and tired of your attitude
I'm feeling like I don't know you
You tell me that you want me then cut me down
I'm sick and tired of your reasons
I've got no one to believe in
You ask me for my love then you push me around
Here's to you and your temper
Yes, I remember what you said last night
And I know that you see what you're doing to me
Tell me why
Why, tell me why... oh

I take a step back, let you go
I told you I'm not bulletproof
Now you know",en,0.1348314606741573,0.0743041283687999,0.5053763440860215,0.5697940503432495,0.8510571815435892,0.6363636363636364,0.9206573685750511,1.0,0.03354810042212841,0.05832353233251616,3.694331983805668e-06,0.35014127363616615,0.4983277591973244,0.3090587951256083,0.75
238,Taylor Swift,2006-10-24,taylor swift,False,I'm Only Me When I'm With You,"Friday night beneath the stars
In a field behind your yard
You and I have painted pictures in the sky

But sometimes we don't say a thing
Just listen to the crickest sing
Everything I need is right here by my side

And I know everything about you
I don't want to live without you

I'm only up when you're not down,
Don't wanna fly if you're still on the ground,
It's like no matter what I do...
Well it drives me crazy half the time
The other half
I'm only trying to let you know
That what I feel is true...
and I'm only me when I'm with you

Just a small town boy and girl
Living in a crazy world
Trying to figure out what is and isn't true

I'm not on trying to hide my tears
The secret's on my deepest fears
Do it, oh nobody gets me like you do

And you know everything about me
You say that you can't live without me

I'm only up when you're not down,
Don't wanna fly if you're still on the ground,
It's like no matter what I do...
Well it drives me crazy half the time
The other half
I'm only trying to let you know
That what I feel is true...
and I'm only me when I'm with you

When I'm with anybody else
is so hard to be myself
and only you can tell...

That I'm only up when you're not down,
Don't wanna fly if you're still on the ground,
It's like no matter what I do...
Well it drives me crazy half the time
The other half
I'm only trying to let you know
That what I feel is true...
and I'm only me when I'm with you


And I'm only me
Who I wanna be..
Well I'm only me when I'm with you
With You
Ohohoh yeah",en,0.15730337078651685,0.08834109860112938,0.6129032258064516,0.5228832951945079,0.9333402770544735,0.7272727272727273,0.8947137423193211,1.0,0.09264607864918907,0.004615593651578645,0.0008168016194331983,0.08932840686807217,0.5066889632107023,0.5886374321765759,0.75
239,Red (Deluxe Edition),2012-10-22,taylor swift,False,Begin Again,"Took a deep breath in the mirror
He didn't like it when I wore high heels
But I do
Turn the lock and put my headphones on
He always said he didn't get this song
But I do, I do

Walked in expecting you'd be late
But you got here early and you stand and wave
I walk to you
You pull my chair out and help me in
And you don't know how nice that is
But I do

And you throw your head back laughing
Like a little kid
I think it's strange that you think I'm funny cause
He never did
I've been spending the last 8 months
Thinking all love ever does
Is break and burn and end
But on a Wednesday in a cafe
I watched it begin again

You said you never met one girl who
Had as many James Taylor records as you
But I do
We tell stories and you don't know why
I'm coming off a little shy
But I do

But you throw your head back laughing
Like a little kid
I think it's strange that you think I'm funny cause
He never did
I've been spending the last 8 months
Thinking all love ever does
Is break and burn and end
But on a Wednesday in a cafe
I watched it begin again

And we walked down the block, to my car
And I almost brought him up
But you start to talk about the movies
That your family watches every single Christmas
And I want to talk about that
And for the first time
What's past is past

Cause you throw your head back laughing
Like a little kid
I think it's strange that you think I'm funny cause
He never did
I've been spending the last 8 months
Thinking all love ever does
Is break and burn and end
But on a Wednesday in a cafe
I watched it begin again

Then on a Wednesday in a cafe
I watched it begin again",en,0.23595505617977527,0.11590770574218263,0.5268817204301075,0.48512585812356984,0.5083845432767421,0.6363636363636364,0.6645372086218667,1.0,0.007553876916240836,0.20326755094843543,3.562753036437247e-06,0.22951532275592265,0.3028846153846154,0.17604864226082317,0.75
240,Red (Deluxe Edition),2012-10-22,taylor swift,False,All Too Well,"I walked through the door with you
The air was cold, but something 'bout it
Felt like home somehow
And I left my scarf there at your sister's house
And you still got it in your drawer even now

Oh your sweet disposition
At my wide eyed gaze
We're singing in the car getting lost upstate
Autumn leaves falling down like pieces into place
And I can picture it after all these days
And I know it's long gone
And that magic's not here no more
And I might be okay, but I'm not fine at all

'Cause there we are again on that little town street
You almost ran the red
'Cause you were looking over me
Wind in my hair, I was there
I remember it all too well

Photo album on the counter
Your cheeks were turning red
You used to be a little kid with glasses
In a twin size bed
And your mother's telling stories
'Bout you on the Tee Ball team
You tell me about your past
Thinking your future was me

And I know it's long gone
And there was nothing else I could do
And I forget about you long enough
To forget why I needed to

Cause there we are again in the middle of the night
We're dancing round the kitchen in the refrigerator light
Down the stairs, I was there
I remember it all too well

And maybe we got lost in translation
Maybe I asked for too much
But maybe this thing was a masterpiece
'Till you tore it all up
Running scared, I was there
I remember it all too well

Hey you called me up again
Just to break me like a promise
So casually cruel in the name of being honest
I'm a crumpled up piece of paper lying here
'Cause I remember it all all all too well

Time won't fly, it's like I'm paralyzed by it
I'd like to be my old self again
But I'm still trying to find it
After plaid shirt days and nights
When you made me your own
Now you mail back my things
And I walk home alone

But you keep my old scarf
From that very first week
'Cause it reminds you of innocence and it smells like me
You can't get rid of it, 'cause you remember it all too well

Cause there we are again and I loved you so
Back before you lost the one real thing you've ever known
It was rare, I was there, I remember it all too well

Wind in my hair, you were there, you remember it all
Down the stairs, you were there, you remember it all
It was rare, I was there, I remember it all too well",en,0.23595505617977527,0.21723968020041912,0.7204301075268817,0.5675057208237986,0.5948338714717216,0.0,0.6911635618843265,1.0,0.0031104199066873993,0.039018092220882095,0.00020242914979757087,0.11540969354488156,0.31751672240802675,0.26521976695426763,0.75
241,Fearless,2008-11-11,taylor swift,False,The Best Day,"I'm five years old
It's getting cold
I've got
My big coat on

I hear your laugh
And look up smiling at you
I run and run

Past the pumpkin patch
The tractor rides
Look now the sky is gold
I hug your legs and fall asleep
On the way home

I don't know why all the trees change in the fall
I know you're not scared of anything at all
don't know if Snow Whites house is near or far away
But I know I had the best day
With you today

I'm thirteen now
And don't know how my friends
Could be so mean

I come home crying
And you hold me tight
And grab the keys

And we drive and drive
Until we found a town
Far enough away

And we talk and window-shop
Until I forgot all their names

I don't know who I'm gonna talk to
Now at school
But I know I'm laughing on the car ride home with you
don't know how long it's gonna take to feel okay
But I know I had the best day
With you today

I have an excellent father
His strength is making me stronger
God smiles on my little brother
Inside and out
He's better than I am

I grew up in a pretty house
And I had space to run
And I had the best days with you

There is a video
I found from back when I was three
You set up a paint set in the kitchen
And youre talking to me

It's the age of princesses and pirate ships
And the seven dwarves
Daddy's smart
And you're the prettiest lady in the whole wide world

Now I know why all the trees change in the fall
I know you were on my side
Even when I was wrong
And I love you for giving me your eyes
Staying back and watching me shine

And I didn't know if you knew
So I'm taking this chance to say
That I had the best day
With you today",en,0.1348314606741573,0.12457277932235084,0.5376344086021505,0.6407322654462243,0.41256119154254767,0.09090909090909091,0.6550765629571832,1.0,0.013330371028660293,0.6608779832242059,1.9736842105263157e-06,0.11214953271028039,0.37918060200668896,0.47503716787171046,0.75
242,Fearless,2008-11-11,taylor swift,False,Change,"And it's a sad picture,
The final blow hits you
Somebody else gets what you wanted again
You know it's all the same
Another time and place
Repeating history, and you're getting sick of it

But I believe in whatever you do
And I'll do anything to see it through

Chorus:
Because these things will change
Can you feel it now?
These walls that they put up to hold us back will fall down
This revolution, the time will come
For us to finally win

We'll sing hallelujah
We'll sing hallelujah
Oh

So we've been outnumbered
Raided and now cornered
It's hard to fight when the fight ain't fair

We're getting stronger now
Find things they never found
They might be bigger,
But we're faster and never scared

You can walk away, say we don't need this
But there's something in your eyes
Says we can beat this

Chorus:
Because these things will change
Can you feel it now?
These walls that they put up to hold us back will fall down
This revolution, the time will come
For us to finally win

We'll sing hallelujah
We'll sing hallelujah
Oh

Chorus
Bridge/final chorus:

Tonight we'll stand, get off our knees
Fight for what we've worked for all these years
And the battle was long, it's the fight of our lives
But we'll stand up champions tonight

It was the night we changed
Do you see it now?
These walls that they put up to hold us back fell down
It's a revolution, throw your hands up
Cause we never gave in
And we'll sing hallelujah
We sang hallelujah
Hallelujah",en,0.1348314606741573,0.16375305438231608,0.4838709677419355,0.49771167048054926,0.7625247370065619,0.45454545454545453,0.8683312201306933,1.0,0.027771606309708954,0.004166154834164942,0.0,0.10454249076287765,0.19000836120401338,0.28398160031513275,0.75
243,Speak Now,2010-10-25,taylor swift,False,Innocent,"Guess you really did it this time
Left yourself in your war path
Lost your balance on a tightrope
Lost your mind trying to get it back
Wasn't it easier in your lunchbox days
Always a bigger bed to crawl into
Wasn't it beautiful when you believed in everything
And everybody believed in you

It's alright just wait and see,
Your string of lights are still bright to me
Oh, who you are is not where you've been
You're still an innocent
Still an innocent

Did some things you can't speak of
But at night you live it all again
You wouldn't be shattered on the floor now
If only you had seen what you know now then
Wasn't it easier in your firefly catching days
When everything out of reach
Someone bigger brought down to you
Wasn't it beautiful running wild till you fell asleep
Before the monsters caught up to you

It's alright just wait and see,
Your string of lights are still bright to me
Oh who you are is not where you've been
You're still an innocent
It's okay, life is a tough crowd
32 And still growing up now
Who you are is not what you did
You're still an innocent

Time turns flames to embers
You'll have new septembers
Every one of us has messed up too
Minds change like the weather
I hope you remember
Today is never too late to
Be brand new

It's alright just wait and see,
Your string of lights are still bright to me
Oh, who you are is not where you've been
You're still an innocent
It's okay, life is a tough crowd
32 And still growing up now
Who you are is not what you did
You're still an innocent
You're still an innocent

Lost your balance on the tight rope
It's never too late to get it back",en,0.14606741573033707,0.18846086069322834,0.5698924731182796,0.5102974828375286,0.5937923133006978,0.09090909090909091,0.8137130595923144,0.0,0.006665185514330147,0.189988676797576,0.0,0.11323625298848078,0.14297658862876256,0.5256490082214061,0.75
244,Taylor Swift,2006-10-24,taylor swift,False,Mary's Song (Oh My My My),"She said, I was seven and you were nine
I looked at you like the stars that shined
In the sky, the pretty lights
And our daddies used to joke about the two of us
Growing up and falling in love and our mamas smiled
And rolled their eyes and said oh my my my

Take me back to the house in the backyard tree
Said you'd beat me up, you were bigger than me
You never did, you never did
Take me back when our world was one block wide
I dared you to kiss me and ran when you tried
Just two kids, you and I
Oh my my my my

I was sixteen when suddenly
I wasn't that little girl you used to see
But your eyes still shined like pretty lights
And our daddies used to joke about the two of us
They never believed we'd really fall in love
And our mamas smiled and rolled their eyes
And said oh my my my

Take me back to the creek beds we turned up
Two A. M. riding in your truck
and all I need is you next to me
Take me back to the time we had our very first fight
The slamming of doors instead of kissing goodnight
You stayed outside til the morning light
Oh my my my my

A few years had gone and come around
We were sitting at our favorite spot in town
And you looked at me, got down on one knee

Take me back to the time
when we walked down the aisle
Our whole town came and our mamas cried
You said I do and I did too
Take me home where we met so many years before
We'll rock our babies on that very front porch
After all this time, you and I

I'll be eighty-seven; you'll be eighty-nine
I'll still look at you like the stars that shine
In the sky, oh my my my",en,0.15730337078651685,0.08837140391028282,0.6021505376344086,0.339816933638444,0.613581918550151,0.18181818181818182,0.8142007217399785,1.0,0.013996889580093312,0.018078329136834572,0.0,0.1751793088459031,0.35618729096989965,0.14984052759317384,0.75
245,Red (Deluxe Edition),2012-10-22,taylor swift,False,The Lucky One,"New in town with a made up name in the angel city
Chasing fortune and fame
And the camera flashes, make it look like a dream
You had it figured out since you were in school
Everybody loves pretty, everybody loves cool
So overnight you look like a sixties' queen

Another name goes up in lights, like diamonds in the sky

And they'll tell you now, you're the lucky one
Yeah, they'll tell you now, you're the lucky one
But can you tell me now, you're the lucky one

Now it's big black cars, and riviera views
And your lover in the foyer doesn't even know you
And your secrets end up splashed on the news front page

And they tell you that you're lucky
But you're so confused
Cause you don't feel pretty, you just feel used
And all the young things line up to take your place

Another name goes up in lights
You wonder if you'll make it out alive

And they'll tell you now, you're the lucky one
Yeah, they'll tell you now, you're the lucky one
Can you tell me now, you're the lucky one, oh, oh, oh

It was a few years later, I showed up here
And they still tell the legend of how you disappeared
How you took the money and your dignity
And got the hell out
They say you bought a bunch of land somewhere
Chose the rose garden over madison square
And it took some time, but I understand it now

'Cause now my name is up in lights
But I think you got it right

Let me tell you now, you're the lucky one
Let me tell you now, you're the lucky one
Let me tell you now, you're the lucky one, oh, oh, oh

And they'll tell you now, you're the lucky one
Yeah, they'll tell you now, you're the lucky one
And they'll tell you now, you're the lucky one, oh, oh, oh
Oh, whoa, oh, oh",en,0.23595505617977527,0.11873620126317018,0.5268817204301075,0.6864988558352403,0.48026247265909805,0.36363636363636365,0.697405637374427,1.0,0.031104199066874033,0.03789449517734784,0.0,0.12084329493588353,0.5349080267558529,0.42327534721781,0.75
